MemberName,RegPointH,RegPointV,CRectLeft,CRectTop,CRectRight,CRectBottom,SRectLeft,SRectTop,SRectRight,SRectBottom,BRectLeft,BRectTop,BRectRight,BRectBottom
h_wlk_sh_005_2_2,-23,12,0,0,23,22,167,149,231,181,129,150,193,182
h_wlk_sh_005_2_3,-12,17,0,0,50,20,167,149,231,181,129,150,193,182
h_wlk_sh_005_3_0,-22,17,0,0,31,25,167,149,231,181,129,150,193,182
h_wlk_sh_005_3_1,-21,10,0,0,31,19,167,149,231,181,129,150,193,182
h_wlk_sh_005_3_2,-20,17,0,0,31,25,167,149,231,181,129,150,193,182
h_wlk_sh_005_3_3,-21,10,0,0,31,19,167,149,231,181,129,150,193,182
h_wlk_sh_005_7_0,-20,14,0,0,30,21,167,149,231,181,129,150,193,182
h_wlk_sh_005_7_1,-20,13,0,0,32,22,167,149,231,181,129,150,193,182
h_wlk_sh_005_7_2,-23,14,0,0,30,21,167,149,231,181,129,150,193,182
h_wlk_sh_005_7_3,-21,13,0,0,32,22,167,149,231,181,129,150,193,182
h_sit_sh_005_0_0,-47,41,0,0,24,22,167,149,231,181,129,150,193,182
h_sit_sh_005_2_0,-43,20,0,0,29,18,167,149,231,181,129,150,193,182
h_std_sh_006_0_0,0,11,0,0,56,21,167,149,231,181,129,150,193,182
h_std_sh_006_1_0,0,11,0,0,53,21,167,149,231,181,129,150,193,182
h_std_sh_006_2_0,0,12,0,0,57,22,167,149,231,181,129,150,193,182
h_std_sh_006_3_0,0,4,0,0,52,15,167,149,231,181,129,150,193,182
h_std_sh_006_7_0,0,7,0,0,51,15,167,149,231,181,129,150,193,182
h_wlk_sh_006_0_0,-23,14,0,0,24,21,167,149,231,181,129,150,193,182
h_wlk_sh_006_0_1,-13,17,0,0,50,21,167,149,231,181,129,150,193,182
h_wlk_sh_006_0_2,-23,18,0,0,33,28,167,149,231,181,129,150,193,182
h_wlk_sh_006_0_3,-23,15,0,0,27,25,167,149,231,181,129,150,193,182
h_wlk_sh_006_1_0,-20,13,0,0,31,20,167,149,231,181,129,150,193,182
h_wlk_sh_006_1_1,-12,13,0,0,53,20,167,149,231,181,129,150,193,182
h_wlk_sh_006_1_2,-25,14,0,0,28,23,167,149,231,181,129,150,193,182
h_wlk_sh_006_1_3,-12,10,0,0,57,20,167,149,231,181,129,150,193,182
h_wlk_sh_006_2_0,-17,18,0,0,39,22,167,149,231,181,129,150,193,182
h_wlk_sh_006_2_1,-25,13,0,0,29,21,167,149,231,181,129,150,193,182
h_wlk_sh_006_2_2,-22,12,0,0,27,23,167,149,231,181,129,150,193,182
h_wlk_sh_006_2_3,-10,16,0,0,52,20,167,149,231,181,129,150,193,182
h_wlk_sh_006_3_0,-26,13,0,0,25,22,167,149,231,181,129,150,193,182
h_wlk_sh_006_3_1,-23,7,0,0,23,16,167,149,231,181,129,150,193,182
h_wlk_sh_006_3_2,-22,13,0,0,25,23,167,149,231,181,129,150,193,182
h_wlk_sh_006_3_3,-27,7,0,0,23,16,167,149,231,181,129,150,193,182
h_wlk_sh_006_7_0,-22,9,0,0,25,17,167,149,231,181,129,150,193,182
h_wlk_sh_006_7_1,-24,10,0,0,24,19,167,149,231,181,129,150,193,182
h_wlk_sh_006_7_2,-26,9,0,0,25,17,167,149,231,181,129,150,193,182
h_wlk_sh_006_7_3,-25,10,0,0,24,19,167,149,231,181,129,150,193,182
h_sit_sh_006_0_0,-50,40,0,0,21,21,167,149,231,181,129,150,193,182
h_sit_sh_006_2_0,-43,18,0,0,26,18,167,149,231,181,129,150,193,182
h_std_lg_001_0_0,-22,32,0,0,27,36,167,149,231,181,129,150,193,182
h_std_lg_001_1_0,0,32,0,0,46,34,167,149,231,181,129,150,193,182
h_std_lg_001_2_0,0,32,0,0,50,33,167,149,231,181,129,150,193,182
h_std_lg_001_3_0,0,33,0,0,50,34,167,149,231,181,129,150,193,182
h_std_lg_001_7_0,0,32,0,0,50,34,167,149,231,181,129,150,193,182
h_wlk_lg_001_0_0,-24,32,0,0,29,31,167,149,231,181,129,150,193,182
h_wlk_lg_001_0_1,-16,31,0,0,43,31,167,149,231,181,129,150,193,182
h_wlk_lg_001_0_2,-25,32,0,0,24,36,167,149,231,181,129,150,193,182
h_wlk_lg_001_0_3,-25,31,0,0,22,37,167,149,231,181,129,150,193,182
h_wlk_lg_001_1_0,-27,31,0,0,23,29,167,149,231,181,129,150,193,182
h_wlk_lg_001_1_1,-13,31,0,0,44,32,167,149,231,181,129,150,193,182
h_wlk_lg_001_1_2,-27,32,0,0,22,34,167,149,231,181,129,150,193,182
h_wlk_lg_001_1_3,-13,31,0,0,44,32,167,149,231,181,129,150,193,182
h_wlk_lg_001_2_0,-22,32,0,0,27,27,167,149,231,181,129,150,193,182
h_wlk_lg_001_2_1,-26,32,0,0,21,32,167,149,231,181,129,150,193,182
h_wlk_lg_001_2_2,-23,32,0,0,28,32,167,149,231,181,129,150,193,182
h_wlk_lg_001_2_3,-14,32,0,0,39,31,167,149,231,181,129,150,193,182
h_wlk_lg_001_3_0,-23,33,0,0,27,32,167,149,231,181,129,150,193,182
h_wlk_lg_001_3_1,-23,32,0,0,27,36,167,149,231,181,129,150,193,182
h_wlk_lg_001_3_2,-23,33,0,0,27,33,167,149,231,181,129,150,193,182
h_wlk_lg_001_3_3,-23,32,0,0,27,36,167,149,231,181,129,150,193,182
h_wlk_lg_001_7_0,-22,32,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_001_7_1,-23,31,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_001_7_2,-24,32,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_001_7_3,-23,31,0,0,27,33,167,149,231,181,129,150,193,182
h_sit_lg_001_0_0,-25,37,0,0,37,19,167,149,231,181,129,150,193,182
h_sit_lg_001_2_0,-26,35,0,0,37,30,167,149,231,181,129,150,193,182
h_std_lg_002_0_0,-25,32,0,0,23,21,167,149,231,181,129,150,193,182
h_std_lg_002_1_0,-27,32,0,0,18,20,167,149,231,181,129,150,193,182
h_std_lg_002_2_0,-26,32,0,0,23,20,167,149,231,181,129,150,193,182
h_std_lg_002_3_0,-24,33,0,0,25,21,167,149,231,181,129,150,193,182
h_std_lg_002_7_0,-24,32,0,0,25,20,167,149,231,181,129,150,193,182
h_wlk_lg_002_0_0,-25,32,0,0,26,20,167,149,231,181,129,150,193,182
h_wlk_lg_002_0_1,-24,31,0,0,27,21,167,149,231,181,129,150,193,182
h_wlk_lg_002_0_2,-25,32,0,0,23,21,167,149,231,181,129,150,193,182
h_wlk_lg_002_0_3,-25,31,0,0,22,20,167,149,231,181,129,150,193,182
h_wlk_lg_002_1_0,-27,31,0,0,23,18,167,149,231,181,129,150,193,182
h_wlk_lg_002_1_1,-26,31,0,0,25,21,167,149,231,181,129,150,193,182
h_wlk_lg_002_1_2,-27,32,0,0,22,20,167,149,231,181,129,150,193,182
h_wlk_lg_002_1_3,-25,30,0,0,27,20,167,149,231,181,129,150,193,182
h_wlk_lg_002_2_0,-26,32,0,0,22,17,167,149,231,181,129,150,193,182
h_wlk_lg_002_2_1,-26,32,0,0,21,24,167,149,231,181,129,150,193,182
h_wlk_lg_002_2_2,-26,32,0,0,25,20,167,149,231,181,129,150,193,182
h_wlk_lg_002_2_3,-25,32,0,0,26,23,167,149,231,181,129,150,193,182
h_wlk_lg_002_3_0,-24,33,0,0,25,21,167,149,231,181,129,150,193,182
h_wlk_lg_002_3_1,-23,32,0,0,26,23,167,149,231,181,129,150,193,182
h_wlk_lg_002_3_2,-24,33,0,0,25,21,167,149,231,181,129,150,193,182
h_wlk_lg_002_3_3,-24,32,0,0,25,22,167,149,231,181,129,150,193,182
h_wlk_lg_002_7_0,-24,32,0,0,25,20,167,149,231,181,129,150,193,182
h_wlk_lg_002_7_1,-24,31,0,0,25,20,167,149,231,181,129,150,193,182
h_wlk_lg_002_7_2,-24,32,0,0,25,21,167,149,231,181,129,150,193,182
h_wlk_lg_002_7_3,-24,31,0,0,25,20,167,149,231,181,129,150,193,182
h_sit_lg_002_0_0,-25,37,0,0,28,19,167,149,231,181,129,150,193,182
h_sit_lg_002_2_0,-26,35,0,0,31,19,167,149,231,181,129,150,193,182
h_std_lg_003_0_0,0,32,0,0,49,36,167,149,231,181,129,150,193,182
h_std_lg_003_1_0,0,32,0,0,46,34,167,149,231,181,129,150,193,182
h_std_lg_003_2_0,0,32,0,0,50,33,167,149,231,181,129,150,193,182
h_std_lg_003_3_0,0,33,0,0,51,34,167,149,231,181,129,150,193,182
h_std_lg_003_7_0,0,32,0,0,51,34,167,149,231,181,129,150,193,182
h_wlk_lg_003_0_0,-24,32,0,0,29,31,167,149,231,181,129,150,193,182
h_wlk_lg_003_0_1,-16,31,0,0,43,31,167,149,231,181,129,150,193,182
h_wlk_lg_003_0_2,-25,32,0,0,24,36,167,149,231,181,129,150,193,182
h_wlk_lg_003_0_3,-25,31,0,0,24,37,167,149,231,181,129,150,193,182
h_wlk_lg_003_1_0,-27,31,0,0,23,29,167,149,231,181,129,150,193,182
h_wlk_lg_003_1_1,-13,31,0,0,44,32,167,149,231,181,129,150,193,182
h_wlk_lg_003_1_2,-27,32,0,0,22,34,167,149,231,181,129,150,193,182
h_wlk_lg_003_1_3,-13,31,0,0,44,32,167,149,231,181,129,150,193,182
h_wlk_lg_003_2_0,-22,32,0,0,28,27,167,149,231,181,129,150,193,182
h_wlk_lg_003_2_1,-25,32,0,0,22,32,167,149,231,181,129,150,193,182
h_wlk_lg_003_2_2,-23,32,0,0,28,32,167,149,231,181,129,150,193,182
h_wlk_lg_003_2_3,-14,32,0,0,39,31,167,149,231,181,129,150,193,182
h_wlk_lg_003_3_0,-22,33,0,0,29,32,167,149,231,181,129,150,193,182
h_wlk_lg_003_3_1,-22,32,0,0,29,36,167,149,231,181,129,150,193,182
h_wlk_lg_003_3_2,-22,33,0,0,28,33,167,149,231,181,129,150,193,182
h_wlk_lg_003_3_3,-22,32,0,0,29,36,167,149,231,181,129,150,193,182
h_wlk_lg_003_7_0,-22,32,0,0,28,34,167,149,231,181,129,150,193,182
h_wlk_lg_003_7_1,-22,31,0,0,29,34,167,149,231,181,129,150,193,182
h_wlk_lg_003_7_2,-23,32,0,0,28,34,167,149,231,181,129,150,193,182
h_wlk_lg_003_7_3,-22,31,0,0,29,33,167,149,231,181,129,150,193,182
h_sit_lg_003_0_0,-25,37,0,0,37,19,167,149,231,181,129,150,193,182
h_sit_lg_003_2_0,-26,35,0,0,37,30,167,149,231,181,129,150,193,182
h_std_lg_004_0_0,0,32,0,0,51,36,167,149,231,181,129,150,193,182
h_std_lg_004_1_0,0,32,0,0,47,34,167,149,231,181,129,150,193,182
h_std_lg_004_2_0,0,32,0,0,51,33,167,149,231,181,129,150,193,182
h_std_lg_004_3_0,0,33,0,0,52,34,167,149,231,181,129,150,193,182
h_std_lg_004_7_0,0,32,0,0,52,34,167,149,231,181,129,150,193,182
h_wlk_lg_004_0_0,-22,32,0,0,31,31,167,149,231,181,129,150,193,182
h_wlk_lg_004_0_1,-14,31,0,0,46,31,167,149,231,181,129,150,193,182
h_wlk_lg_004_0_2,-25,32,0,0,26,36,167,149,231,181,129,150,193,182
h_wlk_lg_004_0_3,-24,31,0,0,23,38,167,149,231,181,129,150,193,182
h_wlk_lg_004_1_0,-27,31,0,0,23,31,167,149,231,181,129,150,193,182
h_wlk_lg_004_1_1,-12,31,0,0,47,32,167,149,231,181,129,150,193,182
h_wlk_lg_004_1_2,-26,32,0,0,23,34,167,149,231,181,129,150,193,182
h_wlk_lg_004_1_3,-12,31,0,0,48,32,167,149,231,181,129,150,193,182
h_wlk_lg_004_2_0,-22,32,0,0,29,28,167,149,231,181,129,150,193,182
h_wlk_lg_004_2_1,-25,32,0,0,24,34,167,149,231,181,129,150,193,182
h_wlk_lg_004_2_2,-22,32,0,0,29,32,167,149,231,181,129,150,193,182
h_wlk_lg_004_2_3,-14,32,0,0,43,31,167,149,231,181,129,150,193,182
h_wlk_lg_004_3_0,-21,33,0,0,31,32,167,149,231,181,129,150,193,182
h_wlk_lg_004_3_1,-19,32,0,0,33,36,167,149,231,181,129,150,193,182
h_wlk_lg_004_3_2,-21,33,0,0,31,33,167,149,231,181,129,150,193,182
h_wlk_lg_004_3_3,-21,32,0,0,32,36,167,149,231,181,129,150,193,182
h_wlk_lg_004_7_0,-21,32,0,0,30,34,167,149,231,181,129,150,193,182
h_wlk_lg_004_7_1,-20,31,0,0,32,34,167,149,231,181,129,150,193,182
h_wlk_lg_004_7_2,-22,32,0,0,30,34,167,149,231,181,129,150,193,182
h_wlk_lg_004_7_3,-21,31,0,0,32,34,167,149,231,181,129,150,193,182
h_sit_lg_004_0_0,-25,38,0,0,39,20,167,149,231,181,129,150,193,182
h_sit_lg_004_2_0,-26,35,0,0,43,30,167,149,231,181,129,150,193,182
h_std_lg_005_0_0,-25,32,0,0,22,23,167,149,231,181,129,150,193,182
h_std_lg_005_1_0,-27,32,0,0,17,22,167,149,231,181,129,150,193,182
h_std_lg_005_2_0,-26,32,0,0,22,22,167,149,231,181,129,150,193,182
h_std_lg_005_3_0,-25,33,0,0,23,23,167,149,231,181,129,150,193,182
h_std_lg_005_7_0,-25,32,0,0,23,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_0_0,-25,32,0,0,27,20,167,149,231,181,129,150,193,182
h_wlk_lg_005_0_1,-23,31,0,0,29,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_0_2,-25,32,0,0,22,23,167,149,231,181,129,150,193,182
h_wlk_lg_005_0_3,-25,31,0,0,22,24,167,149,231,181,129,150,193,182
h_wlk_lg_005_1_0,-27,32,0,0,22,21,167,149,231,181,129,150,193,182
h_wlk_lg_005_1_1,-23,32,0,0,28,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_1_2,-27,32,0,0,22,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_1_3,-26,32,0,0,27,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_2_0,-26,32,0,0,22,21,167,149,231,181,129,150,193,182
h_wlk_lg_005_2_1,-26,32,0,0,21,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_2_2,-26,32,0,0,25,23,167,149,231,181,129,150,193,182
h_wlk_lg_005_2_3,-23,32,0,0,28,20,167,149,231,181,129,150,193,182
h_wlk_lg_005_3_0,-24,33,0,0,24,23,167,149,231,181,129,150,193,182
h_wlk_lg_005_3_1,-24,32,0,0,24,23,167,149,231,181,129,150,193,182
h_wlk_lg_005_3_2,-25,33,0,0,24,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_3_3,-25,32,0,0,23,23,167,149,231,181,129,150,193,182
h_wlk_lg_005_7_0,-25,32,0,0,24,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_7_1,-24,31,0,0,24,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_7_2,-24,32,0,0,24,22,167,149,231,181,129,150,193,182
h_wlk_lg_005_7_3,-25,31,0,0,23,22,167,149,231,181,129,150,193,182
h_sit_lg_005_0_0,-25,37,0,0,30,19,167,149,231,181,129,150,193,182
h_sit_lg_005_2_0,-26,35,0,0,32,18,167,149,231,181,129,150,193,182
h_std_lg_006_0_0,-22,32,0,0,27,36,167,149,231,181,129,150,193,182
h_std_lg_006_1_0,-27,32,0,0,19,34,167,149,231,181,129,150,193,182
h_std_lg_006_2_0,-23,32,0,0,27,32,167,149,231,181,129,150,193,182
h_std_lg_006_3_0,-23,33,0,0,27,32,167,149,231,181,129,150,193,182
h_std_lg_006_7_0,-23,32,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_006_0_0,-24,32,0,0,29,31,167,149,231,181,129,150,193,182
h_wlk_lg_006_0_1,-16,31,0,0,43,31,167,149,231,181,129,150,193,182
h_wlk_lg_006_0_2,-25,32,0,0,24,36,167,149,231,181,129,150,193,182
h_wlk_lg_006_0_3,-25,31,0,0,22,37,167,149,231,181,129,150,193,182
h_wlk_lg_006_1_0,-27,32,0,0,23,30,167,149,231,181,129,150,193,182
h_wlk_lg_006_1_1,-13,32,0,0,44,33,167,149,231,181,129,150,193,182
h_wlk_lg_006_1_2,-27,32,0,0,22,34,167,149,231,181,129,150,193,182
h_wlk_lg_006_1_3,-13,32,0,0,44,33,167,149,231,181,129,150,193,182
h_wlk_lg_006_2_0,-22,32,0,0,27,27,167,149,231,181,129,150,193,182
h_wlk_lg_006_2_1,-26,32,0,0,21,32,167,149,231,181,129,150,193,182
h_wlk_lg_006_2_2,-23,32,0,0,28,32,167,149,231,181,129,150,193,182
h_wlk_lg_006_2_3,-14,32,0,0,39,29,167,149,231,181,129,150,193,182
h_wlk_lg_006_3_0,-23,33,0,0,27,32,167,149,231,181,129,150,193,182
h_wlk_lg_006_3_1,-23,32,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_006_3_2,-23,33,0,0,27,32,167,149,231,181,129,150,193,182
h_wlk_lg_006_3_3,-23,32,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_006_7_0,-22,32,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_006_7_1,-23,31,0,0,27,33,167,149,231,181,129,150,193,182
h_wlk_lg_006_7_2,-24,32,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_006_7_3,-23,31,0,0,27,33,167,149,231,181,129,150,193,182
h_sit_lg_006_0_0,-25,37,0,0,37,19,167,149,231,181,129,150,193,182
h_sit_lg_006_2_0,-26,35,0,0,37,30,167,149,231,181,129,150,193,182
h_std_lg_007_0_0,0,32,0,0,51,36,167,149,231,181,129,150,193,182
h_std_lg_007_1_0,0,32,0,0,47,36,167,149,231,181,129,150,193,182
h_std_lg_007_2_0,0,32,0,0,52,33,167,149,231,181,129,150,193,182
h_std_lg_007_3_0,0,33,0,0,53,34,167,149,231,181,129,150,193,182
h_std_lg_007_7_0,0,32,0,0,54,34,167,149,231,181,129,150,193,182
h_wlk_lg_007_0_0,-24,32,0,0,29,36,167,149,231,181,129,150,193,182
h_wlk_lg_007_0_1,-15,31,0,0,45,32,167,149,231,181,129,150,193,182
h_wlk_lg_007_0_2,-25,32,0,0,24,36,167,149,231,181,129,150,193,182
h_wlk_lg_007_0_3,-25,31,0,0,22,38,167,149,231,181,129,150,193,182
h_wlk_lg_007_1_0,-22,31,0,0,28,31,167,149,231,181,129,150,193,182
h_wlk_lg_007_1_1,0,31,0,0,58,33,167,149,231,181,129,150,193,182
h_wlk_lg_007_1_2,-24,32,0,0,25,36,167,149,231,181,129,150,193,182
h_wlk_lg_007_1_3,-13,30,0,0,44,33,167,149,231,181,129,150,193,182
h_wlk_lg_007_2_0,-22,32,0,0,27,28,167,149,231,181,129,150,193,182
h_wlk_lg_007_2_1,-26,32,0,0,21,32,167,149,231,181,129,150,193,182
h_wlk_lg_007_2_2,-22,32,0,0,29,33,167,149,231,181,129,150,193,182
h_wlk_lg_007_2_3,-14,32,0,0,40,32,167,149,231,181,129,150,193,182
h_wlk_lg_007_3_0,-23,33,0,0,30,32,167,149,231,181,129,150,193,182
h_wlk_lg_007_3_1,-20,32,0,0,33,36,167,149,231,181,129,150,193,182
h_wlk_lg_007_3_2,-20,33,0,0,30,33,167,149,231,181,129,150,193,182
h_wlk_lg_007_3_3,-20,32,0,0,33,36,167,149,231,181,129,150,193,182
h_wlk_lg_007_7_0,-20,32,0,0,29,34,167,149,231,181,129,150,193,182
h_wlk_lg_007_7_1,-20,31,0,0,32,34,167,149,231,181,129,150,193,182
h_wlk_lg_007_7_2,-24,32,0,0,29,34,167,149,231,181,129,150,193,182
h_wlk_lg_007_7_3,-21,31,0,0,32,33,167,149,231,181,129,150,193,182
h_sit_lg_007_0_0,-25,37,0,0,37,19,167,149,231,181,129,150,193,182
h_sit_lg_007_2_0,-26,35,0,0,37,31,167,149,231,181,129,150,193,182
h_std_lg_008_0_0,0,32,0,0,49,36,167,149,231,181,129,150,193,182
h_std_lg_008_1_0,0,32,0,0,46,34,167,149,231,181,129,150,193,182
h_std_lg_008_2_0,0,32,0,0,50,33,167,149,231,181,129,150,193,182
h_std_lg_008_3_0,0,33,0,0,50,34,167,149,231,181,129,150,193,182
h_std_lg_008_7_0,0,32,0,0,50,34,167,149,231,181,129,150,193,182
h_wlk_lg_008_0_0,-24,32,0,0,29,31,167,149,231,181,129,150,193,182
h_wlk_lg_008_0_1,-16,31,0,0,43,31,167,149,231,181,129,150,193,182
h_wlk_lg_008_0_2,-25,32,0,0,24,36,167,149,231,181,129,150,193,182
h_wlk_lg_008_0_3,-25,31,0,0,22,37,167,149,231,181,129,150,193,182
h_wlk_lg_008_1_0,-27,31,0,0,23,29,167,149,231,181,129,150,193,182
h_wlk_lg_008_1_1,-13,31,0,0,44,32,167,149,231,181,129,150,193,182
h_wlk_lg_008_1_2,-27,32,0,0,22,34,167,149,231,181,129,150,193,182
h_wlk_lg_008_1_3,-13,31,0,0,44,32,167,149,231,181,129,150,193,182
h_wlk_lg_008_2_0,-22,32,0,0,27,27,167,149,231,181,129,150,193,182
h_wlk_lg_008_2_1,-26,32,0,0,21,32,167,149,231,181,129,150,193,182
h_wlk_lg_008_2_2,-23,32,0,0,28,32,167,149,231,181,129,150,193,182
h_wlk_lg_008_2_3,-14,32,0,0,39,31,167,149,231,181,129,150,193,182
h_wlk_lg_008_3_0,-23,33,0,0,27,32,167,149,231,181,129,150,193,182
h_wlk_lg_008_3_1,-23,32,0,0,27,36,167,149,231,181,129,150,193,182
h_wlk_lg_008_3_2,-23,33,0,0,27,33,167,149,231,181,129,150,193,182
h_wlk_lg_008_3_3,-23,32,0,0,27,36,167,149,231,181,129,150,193,182
h_wlk_lg_008_7_0,-22,32,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_008_7_1,-23,31,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_008_7_2,-24,32,0,0,27,34,167,149,231,181,129,150,193,182
h_wlk_lg_008_7_3,-23,31,0,0,27,33,167,149,231,181,129,150,193,182
h_sit_lg_008_0_0,-25,37,0,0,37,19,167,149,231,181,129,150,193,182
h_sit_lg_008_2_0,-26,35,0,0,37,30,167,149,231,181,129,150,193,182
h_std_ch_001_0_0,-26,59,0,0,19,31,167,149,231,181,129,150,193,182
h_std_ch_001_1_0,0,58,0,0,44,59,167,149,231,181,129,150,193,182
h_std_ch_001_2_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_001_3_0,0,60,0,0,46,61,167,149,231,181,129,150,193,182
h_std_ch_001_7_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_std_ch_002_0_0,0,59,0,0,45,60,167,149,231,181,129,150,193,182
h_std_ch_002_1_0,0,58,0,0,44,59,167,149,231,181,129,150,193,182
h_std_ch_002_2_0,0,60,0,0,46,61,167,149,231,181,129,150,193,182
h_std_ch_002_3_0,0,60,0,0,46,61,167,149,231,181,129,150,193,182
h_std_ch_002_7_0,0,59,0,0,46,60,167,149,231,181,129,150,193,182
h_std_ch_003_0_0,0,60,0,0,45,61,167,149,231,181,129,150,193,182
h_std_ch_003_1_0,0,58,0,0,44,59,167,149,231,181,129,150,193,182
h_std_ch_003_2_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_003_3_0,0,60,0,0,46,61,167,149,231,181,129,150,193,182
h_std_ch_003_7_0,0,61,0,0,47,62,167,149,231,181,129,150,193,182
h_std_ch_004_0_0,0,60,0,0,45,61,167,149,231,181,129,150,193,182
h_std_ch_004_1_0,0,58,0,0,44,59,167,149,231,181,129,150,193,182
h_std_ch_004_2_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_004_3_0,0,60,0,0,46,61,167,149,231,181,129,150,193,182
h_std_ch_004_7_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_005_0_0,0,60,0,0,45,61,167,149,231,181,129,150,193,182
h_std_ch_005_1_0,0,58,0,0,44,59,167,149,231,181,129,150,193,182
h_std_ch_005_2_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_005_3_0,0,61,0,0,46,62,167,149,231,181,129,150,193,182
h_std_ch_005_7_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_006_0_0,0,59,0,0,45,60,167,149,231,181,129,150,193,182
h_std_ch_006_1_0,0,58,0,0,44,59,167,149,231,181,129,150,193,182
h_std_ch_006_2_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_006_3_0,0,60,0,0,46,61,167,149,231,181,129,150,193,182
h_std_ch_006_7_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_std_ch_007_0_0,0,59,0,0,48,60,167,149,231,181,129,150,193,182
h_std_ch_007_1_0,0,58,0,0,47,59,167,149,231,181,129,150,193,182
h_std_ch_007_2_0,-28,60,0,0,20,31,167,149,231,181,129,150,193,182
h_std_ch_007_3_0,-27,60,0,0,19,32,167,149,231,181,129,150,193,182
h_std_ch_007_7_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_std_ch_008_0_0,0,59,0,0,49,60,167,149,231,181,129,150,193,182
h_std_ch_008_1_0,0,58,0,0,48,59,167,149,231,181,129,150,193,182
h_std_ch_008_2_0,-28,60,0,0,22,31,167,149,231,181,129,150,193,182
h_std_ch_008_3_0,-27,60,0,0,20,32,167,149,231,181,129,150,193,182
h_std_ch_008_7_0,0,59,0,0,47,60,167,149,231,181,129,150,193,182
h_std_ch_009_0_0,0,60,0,0,48,61,167,149,231,181,129,150,193,182
h_std_ch_009_1_0,0,58,0,0,47,59,167,149,231,181,129,150,193,182
h_std_ch_009_2_0,0,60,0,0,48,61,167,149,231,181,129,150,193,182
h_std_ch_009_3_0,-27,60,0,0,19,32,167,149,231,181,129,150,193,182
h_std_ch_009_7_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_010_0_0,0,60,0,0,49,61,167,149,231,181,129,150,193,182
h_std_ch_010_1_0,0,58,0,0,48,59,167,149,231,181,129,150,193,182
h_std_ch_010_2_0,0,60,0,0,50,61,167,149,231,181,129,150,193,182
h_std_ch_010_3_0,-27,60,0,0,20,32,167,149,231,181,129,150,193,182
h_std_ch_010_7_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_011_0_0,0,59,0,0,48,60,167,149,231,181,129,150,193,182
h_std_ch_011_1_0,0,58,0,0,47,59,167,149,231,181,129,150,193,182
h_std_ch_011_2_0,0,61,0,0,48,62,167,149,231,181,129,150,193,182
h_std_ch_011_3_0,0,61,0,0,46,62,167,149,231,181,129,150,193,182
h_std_ch_011_7_0,0,59,0,0,45,60,167,149,231,181,129,150,193,182
h_std_ch_012_0_0,0,59,0,0,49,60,167,149,231,181,129,150,193,182
h_std_ch_012_1_0,0,58,0,0,48,59,167,149,231,181,129,150,193,182
h_std_ch_012_2_0,0,61,0,0,50,62,167,149,231,181,129,150,193,182
h_std_ch_012_3_0,0,61,0,0,47,62,167,149,231,181,129,150,193,182
h_std_ch_012_7_0,0,59,0,0,45,60,167,149,231,181,129,150,193,182
h_std_ch_013_0_0,0,60,0,0,48,61,167,149,231,181,129,150,193,182
h_std_ch_013_1_0,0,58,0,0,47,59,167,149,231,181,129,150,193,182
h_std_ch_013_2_0,0,60,0,0,48,61,167,149,231,181,129,150,193,182
h_std_ch_013_3_0,-27,61,0,0,19,33,167,149,231,181,129,150,193,182
h_std_ch_013_7_0,0,60,0,0,47,61,167,149,231,181,129,150,193,182
h_std_ch_014_0_0,0,59,0,0,48,60,167,149,231,181,129,150,193,182
h_std_ch_014_1_0,0,58,0,0,47,59,167,149,231,181,129,150,193,182
h_std_ch_014_2_0,0,60,0,0,48,61,167,149,231,181,129,150,193,182
